City	State	Incorporation	Year	Population
Troy 	Michigan	city	2011	81510
Troy 	Michigan	city	2012	82057
Troy 	Michigan	city	2013	82731
Troy 	Michigan	city	2014	83104
Troy 	Michigan	city	2015	83280
Warren 	Michigan	city	2010	134057
Warren 	Michigan	city	2011	133984
Warren 	Michigan	city	2012	134354
Warren 	Michigan	city	2013	135073
Warren 	Michigan	city	2014	135452
Warren 	Michigan	city	2015	135358
Westland 	Michigan	city	2010	83904
Westland 	Michigan	city	2011	83362
Westland 	Michigan	city	2012	83106
Westland 	Michigan	city	2013	82383
Westland 	Michigan	city	2014	82291
Westland 	Michigan	city	2015	82000
Wyoming 	Michigan	city	2010	72144
Wyoming 	Michigan	city	2011	72709
Wyoming 	Michigan	city	2012	73456
Wyoming 	Michigan	city	2013	74232
Wyoming 	Michigan	city	2014	74920
Wyoming 	Michigan	city	2015	75275
Lansing 	Michigan	city (pt.)	2010	109611
Lansing 	Michigan	city (pt.)	2011	109582
Lansing 	Michigan	city (pt.)	2012	109551
Lansing 	Michigan	city (pt.)	2013	109521
Lansing 	Michigan	city (pt.)	2014	109901
Lansing 	Michigan	city (pt.)	2015	110303
Lansing 	Michigan	city	2010	109611
Lansing 	Michigan	city	2011	109582
Lansing 	Michigan	city	2012	109551
Lansing 	Michigan	city	2013	109521
Lansing 	Michigan	city	2014	109901
Lansing 	Michigan	city	2015	110303
Clinton charter 	Michigan	township	2010	96822
Clinton charter 	Michigan	township	2011	97106
Clinton charter 	Michigan	township	2012	97849
Clinton charter 	Michigan	township	2013	98567
Clinton charter 	Michigan	township	2014	99265
Clinton charter 	Michigan	township	2015	99889
Macomb 	Michigan	township	2010	79674
Macomb 	Michigan	township	2011	80532
Macomb 	Michigan	township	2012	81826
Macomb 	Michigan	township	2013	83705
Macomb 	Michigan	township	2014	85607
Macomb 	Michigan	township	2015	86973
Shelby charter 	Michigan	township	2010	73842
Shelby charter 	Michigan	township	2011	74166
Shelby charter 	Michigan	township	2012	75008
Shelby charter 	Michigan	township	2013	76071
Shelby charter 	Michigan	township	2014	77000
Shelby charter 	Michigan	township	2015	77643
Waterford charter 	Michigan	township	2010	71718
Waterford charter 	Michigan	township	2011	72083
Waterford charter 	Michigan	township	2012	72541
Waterford charter 	Michigan	township	2013	72990
Waterford charter 	Michigan	township	2014	73132
Waterford charter 	Michigan	township	2015	73040
West Bloomfield charter 	Michigan	township	2010	64710
West Bloomfield charter 	Michigan	township	2011	65049
West Bloomfield charter 	Michigan	township	2012	65475
West Bloomfield charter 	Michigan	township	2013	65839
West Bloomfield charter 	Michigan	township	2014	65981
West Bloomfield charter 	Michigan	township	2015	65885
Georgetown charter 	Michigan	township	2015	50340
Ypsilanti charter 	Michigan	township	2010	53372
Ypsilanti charter 	Michigan	township	2011	53806
Ypsilanti charter 	Michigan	township	2012	54027
Ypsilanti charter 	Michigan	township	2013	54226
Ypsilanti charter 	Michigan	township	2014	54438
Ypsilanti charter 	Michigan	township	2015	54613
Canton charter 	Michigan	township	2010	89974
Canton charter 	Michigan	township	2011	89479
Canton charter 	Michigan	township	2012	89394
Canton charter 	Michigan	township	2013	89200
Canton charter 	Michigan	township	2014	89703
Canton charter 	Michigan	township	2015	89879
Apple Valley 	Minnesota	city	2013	50194
Apple Valley 	Minnesota	city	2014	50445
Apple Valley 	Minnesota	city	2015	51221
Blaine 	Minnesota	city	2010	57398
Blaine 	Minnesota	city	2011	58122
Blaine 	Minnesota	city	2012	59332
Blaine 	Minnesota	city	2013	60347
Blaine 	Minnesota	city	2014	61170
Blaine 	Minnesota	city	2015	62124
Bloomington 	Minnesota	city	2010	83041
Bloomington 	Minnesota	city	2011	83923
Bloomington 	Minnesota	city	2012	86046
Bloomington 	Minnesota	city	2013	86364
Bloomington 	Minnesota	city	2014	86317
Bloomington 	Minnesota	city	2015	86435
Brooklyn Park 	Minnesota	city	2010	75974
Brooklyn Park 	Minnesota	city	2011	76895
Brooklyn Park 	Minnesota	city	2012	77755
Brooklyn Park 	Minnesota	city	2013	78409
Brooklyn Park 	Minnesota	city	2014	78729
Brooklyn Park 	Minnesota	city	2015	79149
Burnsville 	Minnesota	city	2010	60412
Burnsville 	Minnesota	city	2011	60644
Burnsville 	Minnesota	city	2012	61105
Burnsville 	Minnesota	city	2013	61435
Burnsville 	Minnesota	city	2014	61580
Burnsville 	Minnesota	city	2015	61481
Coon Rapids 	Minnesota	city	2010	61544
Coon Rapids 	Minnesota	city	2011	61498
Coon Rapids 	Minnesota	city	2012	61857
Coon Rapids 	Minnesota	city	2013	61989
Coon Rapids 	Minnesota	city	2014	62095
Coon Rapids 	Minnesota	city	2015	62240
Duluth 	Minnesota	city	2010	86209
Duluth 	Minnesota	city	2011	86243
Duluth 	Minnesota	city	2012	86212
Duluth 	Minnesota	city	2013	86146
Duluth 	Minnesota	city	2014	86206
Duluth 	Minnesota	city	2015	86110
Eagan 	Minnesota	city	2010	64266
Eagan 	Minnesota	city	2011	64518
Eagan 	Minnesota	city	2012	64831
Eagan 	Minnesota	city	2013	65434
Eagan 	Minnesota	city	2014	66029
Eagan 	Minnesota	city	2015	66286
Eden Prairie 	Minnesota	city	2010	60860
Eden Prairie 	Minnesota	city	2011	61614
Eden Prairie 	Minnesota	city	2012	62212
Eden Prairie 	Minnesota	city	2013	62574
Eden Prairie 	Minnesota	city	2014	63233
Eden Prairie 	Minnesota	city	2015	63496
Edina 	Minnesota	city	2015	50138
Lakeville 	Minnesota	city	2010	56112
Lakeville 	Minnesota	city	2011	56618
Lakeville 	Minnesota	city	2012	57312
Lakeville 	Minnesota	city	2013	58566
Lakeville 	Minnesota	city	2014	59810
Lakeville 	Minnesota	city	2015	60633
Maple Grove 	Minnesota	city	2010	61803
Maple Grove 	Minnesota	city	2011	63204
Maple Grove 	Minnesota	city	2012	64422
Maple Grove 	Minnesota	city	2013	65437
Maple Grove 	Minnesota	city	2014	66947
Maple Grove 	Minnesota	city	2015	68385
Minnetonka 	Minnesota	city	2011	50629
Minnetonka 	Minnesota	city	2012	51114
Minnetonka 	Minnesota	city	2013	51384
Minnetonka 	Minnesota	city	2014	51489
Minnetonka 	Minnesota	city	2015	51669
Plymouth 	Minnesota	city	2010	70688
Plymouth 	Minnesota	city	2011	71662
Plymouth 	Minnesota	city	2012	72916
Plymouth 	Minnesota	city	2013	73992
Plymouth 	Minnesota	city	2014	75058
Plymouth 	Minnesota	city	2015	75907
Rochester 	Minnesota	city	2010	106976
Rochester 	Minnesota	city	2011	108132
Rochester 	Minnesota	city	2012	108999
Rochester 	Minnesota	city	2013	110592
Rochester 	Minnesota	city	2014	111333
Rochester 	Minnesota	city	2015	112225
St. Cloud 	Minnesota	city	2010	65965
St. Cloud 	Minnesota	city	2011	65931
St. Cloud 	Minnesota	city	2012	65983
St. Cloud 	Minnesota	city	2013	66102
St. Cloud 	Minnesota	city	2014	66444
St. Cloud 	Minnesota	city	2015	67109
St. Paul 	Minnesota	city	2010	285499
St. Paul 	Minnesota	city	2011	289015
St. Paul 	Minnesota	city	2012	291448
St. Paul 	Minnesota	city	2013	295648
St. Paul 	Minnesota	city	2014	298177
St. Paul 	Minnesota	city	2015	300851
Woodbury 	Minnesota	city	2010	62265
Woodbury 	Minnesota	city	2011	63542
Woodbury 	Minnesota	city	2012	64518
Woodbury 	Minnesota	city	2013	65666
Woodbury 	Minnesota	city	2014	66822
Woodbury 	Minnesota	city	2015	67855
Blaine 	Minnesota	city (pt.)	2010	57398
Blaine 	Minnesota	city (pt.)	2011	58122
Blaine 	Minnesota	city (pt.)	2012	59332
Blaine 	Minnesota	city (pt.)	2013	60347
Blaine 	Minnesota	city (pt.)	2014	61170
Blaine 	Minnesota	city (pt.)	2015	62124
St. Cloud 	Minnesota	city (pt.)	2010	52642
St. Cloud 	Minnesota	city (pt.)	2011	52544
St. Cloud 	Minnesota	city (pt.)	2012	52560
St. Cloud 	Minnesota	city (pt.)	2013	52618
St. Cloud 	Minnesota	city (pt.)	2014	52884
St. Cloud 	Minnesota	city (pt.)	2015	53479
St. Cloud 	Minnesota	city	2010	52642
St. Cloud 	Minnesota	city	2011	52544
St. Cloud 	Minnesota	city	2012	52560
St. Cloud 	Minnesota	city	2013	52618
St. Cloud 	Minnesota	city	2014	52884
St. Cloud 	Minnesota	city	2015	53479
Gulfport 	Mississippi	city	2010	67932
Gulfport 	Mississippi	city	2011	68885
Gulfport 	Mississippi	city	2012	69957
Gulfport 	Mississippi	city	2013	71110
Gulfport 	Mississippi	city	2014	71530
Gulfport 	Mississippi	city	2015	71856
Jackson 	Mississippi	city	2010	173750
Jackson 	Mississippi	city	2011	175390
Jackson 	Mississippi	city	2012	175197
Jackson 	Mississippi	city	2013	172774
Jackson 	Mississippi	city	2014	171797
Jackson 	Mississippi	city	2015	170674
Southaven 	Mississippi	city	2012	50407
Southaven 	Mississippi	city	2013	51026
Southaven 	Mississippi	city	2014	51815
Southaven 	Mississippi	city	2015	52589
Jackson 	Mississippi	city (pt.)	2010	173127
Jackson 	Mississippi	city (pt.)	2011	174765
Jackson 	Mississippi	city (pt.)	2012	174567
Jackson 	Mississippi	city (pt.)	2013	172143
Jackson 	Mississippi	city (pt.)	2014	171169
Jackson 	Mississippi	city (pt.)	2015	170042
Blue Springs 	Missouri	city	2010	52689
Blue Springs 	Missouri	city	2011	52771
Blue Springs 	Missouri	city	2012	53032
Blue Springs 	Missouri	city	2013	53244
Blue Springs 	Missouri	city	2014	53587
Blue Springs 	Missouri	city	2015	54148
Columbia 	Missouri	city	2010	109436
Columbia 	Missouri	city	2011	111382
Columbia 	Missouri	city	2012	113568
Columbia 	Missouri	city	2013	115637
Columbia 	Missouri	city	2014	117299
Columbia 	Missouri	city	2015	119108
Florissant 	Missouri	city	2010	52278
Florissant 	Missouri	city	2011	52423
Florissant 	Missouri	city	2012	52435
Florissant 	Missouri	city	2013	52370
Florissant 	Missouri	city	2014	52327
Florissant 	Missouri	city	2015	52268
Independence 	Missouri	city	2010	116855
Independence 	Missouri	city	2011	116805
Independence 	Missouri	city	2012	117243
Independence 	Missouri	city	2013	117255
Independence 	Missouri	city	2014	117502
Independence 	Missouri	city	2015	117255
Joplin 	Missouri	city	2010	50928
Joplin 	Missouri	city	2011	51140
Joplin 	Missouri	city	2012	50260
Joplin 	Missouri	city	2013	50736
Joplin 	Missouri	city	2014	51324
Joplin 	Missouri	city	2015	51818
Lee's Summit 	Missouri	city	2010	91542
Lee's Summit 	Missouri	city	2011	91907
Lee's Summit 	Missouri	city	2012	92426
Lee's Summit 	Missouri	city	2013	93094
Lee's Summit 	Missouri	city	2014	93903
Lee's Summit 	Missouri	city	2015	95094
O'Fallon 	Missouri	city	2010	79963
O'Fallon 	Missouri	city	2011	81069
O'Fallon 	Missouri	city	2012	82054
O'Fallon 	Missouri	city	2013	83018
O'Fallon 	Missouri	city	2014	84118
O'Fallon 	Missouri	city	2015	85040
St. Charles 	Missouri	city	2010	66031
St. Charles 	Missouri	city	2011	66194
St. Charles 	Missouri	city	2012	66583
St. Charles 	Missouri	city	2013	67738
St. Charles 	Missouri	city	2014	68170
St. Charles 	Missouri	city	2015	68796
St. Joseph 	Missouri	city	2010	76695
St. Joseph 	Missouri	city	2011	77128
St. Joseph 	Missouri	city	2012	77290
St. Joseph 	Missouri	city	2013	77225
St. Joseph 	Missouri	city	2014	77003
St. Joseph 	Missouri	city	2015	76596
St. Louis 	Missouri	city	2010	319289
St. Louis 	Missouri	city	2011	319104
St. Louis 	Missouri	city	2012	319083
St. Louis 	Missouri	city	2013	318157
St. Louis 	Missouri	city	2014	317222
St. Louis 	Missouri	city	2015	315685
St. Peters 	Missouri	city	2010	52843
St. Peters 	Missouri	city	2011	53425
St. Peters 	Missouri	city	2012	54134
St. Peters 	Missouri	city	2013	54914
St. Peters 	Missouri	city	2014	56152
St. Peters 	Missouri	city	2015	56971
Springfield 	Missouri	city	2010	159524
Springfield 	Missouri	city	2011	160361
Springfield 	Missouri	city	2012	162224
Springfield 	Missouri	city	2013	164115
Springfield 	Missouri	city	2014	165312
Springfield 	Missouri	city	2015	166810
Kansas City 	Missouri	city (pt.)	2010	113698
Kansas City 	Missouri	city (pt.)	2011	114814
Kansas City 	Missouri	city (pt.)	2012	116068
Kansas City 	Missouri	city (pt.)	2013	117525
Kansas City 	Missouri	city (pt.)	2014	118919
Kansas City 	Missouri	city (pt.)	2015	120519
Springfield 	Missouri	city (pt.)	2010	159522
Springfield 	Missouri	city (pt.)	2011	160359
Springfield 	Missouri	city (pt.)	2012	162222
Springfield 	Missouri	city (pt.)	2013	164113
Springfield 	Missouri	city (pt.)	2014	165310
Springfield 	Missouri	city (pt.)	2015	166808
Independence 	Missouri	city (pt.)	2010	116855
Independence 	Missouri	city (pt.)	2011	116805
Independence 	Missouri	city (pt.)	2012	117243
Independence 	Missouri	city (pt.)	2013	117255
Independence 	Missouri	city (pt.)	2014	117502
Independence 	Missouri	city (pt.)	2015	117255
Kansas City 	Missouri	city (pt.)	2010	302984
Kansas City 	Missouri	city (pt.)	2011	302808
Kansas City 	Missouri	city (pt.)	2012	303446
Kansas City 	Missouri	city (pt.)	2013	304369
Kansas City 	Missouri	city (pt.)	2014	306037
Kansas City 	Missouri	city (pt.)	2015	308250
Lee's Summit 	Missouri	city (pt.)	2010	89621
Lee's Summit 	Missouri	city (pt.)	2011	89979
Lee's Summit 	Missouri	city (pt.)	2012	90485
Lee's Summit 	Missouri	city (pt.)	2013	91139
Lee's Summit 	Missouri	city (pt.)	2014	91936
Lee's Summit 	Missouri	city (pt.)	2015	93099
Billings 	Montana	city	2010	104539
Billings 	Montana	city	2011	105603
Billings 	Montana	city	2012	107102
Billings 	Montana	city	2013	108953
Billings 	Montana	city	2014	108889
Billings 	Montana	city	2015	110263
Great Falls 	Montana	city	2010	59247
Great Falls 	Montana	city	2011	59462
Great Falls 	Montana	city	2012	59417
Great Falls 	Montana	city	2013	59725
Great Falls 	Montana	city	2014	59582
Great Falls 	Montana	city	2015	59638
Missoula 	Montana	city	2010	66977
Missoula 	Montana	city	2011	67580
Missoula 	Montana	city	2012	68488
Missoula 	Montana	city	2013	69006
Missoula 	Montana	city	2014	69810
Missoula 	Montana	city	2015	71022
Bellevue 	Nebraska	city	2010	51753
Bellevue 	Nebraska	city	2011	52443
Bellevue 	Nebraska	city	2012	53352
Bellevue 	Nebraska	city	2013	54195
Bellevue 	Nebraska	city	2014	54772
Bellevue 	Nebraska	city	2015	55510
Grand Island 	Nebraska	city	2012	50112
Grand Island 	Nebraska	city	2013	50648
Grand Island 	Nebraska	city	2014	51252
Grand Island 	Nebraska	city	2015	51440
Lincoln 	Nebraska	city	2010	259152
Lincoln 	Nebraska	city	2011	262431
Lincoln 	Nebraska	city	2012	265709
Lincoln 	Nebraska	city	2013	269219
Lincoln 	Nebraska	city	2014	273905
Lincoln 	Nebraska	city	2015	277348
Carson City	Nevada		2010	55030
Carson City	Nevada		2011	54756
Carson City	Nevada		2012	54598
Carson City	Nevada		2013	54057
Carson City	Nevada		2014	54480
Carson City	Nevada		2015	54521
Henderson 	Nevada	city	2010	257868
Henderson 	Nevada	city	2011	259916
Henderson 	Nevada	city	2012	265068
Henderson 	Nevada	city	2013	270517
Henderson 	Nevada	city	2014	277302
Henderson 	Nevada	city	2015	285667
North Las Vegas 	Nevada	city	2010	216941
North Las Vegas 	Nevada	city	2011	218969
North Las Vegas 	Nevada	city	2012	222999
North Las Vegas 	Nevada	city	2013	226799
North Las Vegas 	Nevada	city	2014	230708
North Las Vegas 	Nevada	city	2015	234807
Reno 	Nevada	city	2010	226493
Reno 	Nevada	city	2011	228391
Reno 	Nevada	city	2012	230718
Reno 	Nevada	city	2013	233333
Reno 	Nevada	city	2014	237075
Reno 	Nevada	city	2015	241445
Sparks 	Nevada	city	2010	90429
Sparks 	Nevada	city	2011	91034
Sparks 	Nevada	city	2012	92036
Sparks 	Nevada	city	2013	93204
Sparks 	Nevada	city	2014	94724
Sparks 	Nevada	city	2015	96094
Manchester 	New Hampshire	city	2010	109611
Manchester 	New Hampshire	city	2011	109807
Manchester 	New Hampshire	city	2012	110175
Manchester 	New Hampshire	city	2013	110208
Manchester 	New Hampshire	city	2014	110298
Manchester 	New Hampshire	city	2015	110229
Nashua 	New Hampshire	city	2010	86574
Nashua 	New Hampshire	city	2011	86654
Nashua 	New Hampshire	city	2012	86634
Nashua 	New Hampshire	city	2013	86995
Nashua 	New Hampshire	city	2014	87296
Nashua 	New Hampshire	city	2015	87970
Bayonne 	New Jersey	city	2010	63112
Bayonne 	New Jersey	city	2011	64213
Bayonne 	New Jersey	city	2012	64695
Bayonne 	New Jersey	city	2013	65378
Bayonne 	New Jersey	city	2014	66289
Bayonne 	New Jersey	city	2015	66311
Camden 	New Jersey	city	2010	77310
Camden 	New Jersey	city	2011	77594
Camden 	New Jersey	city	2012	77367
Camden 	New Jersey	city	2013	77023
Camden 	New Jersey	city	2014	76504
Camden 	New Jersey	city	2015	76119
Clifton 	New Jersey	city	2010	84226
Clifton 	New Jersey	city	2011	84877
Clifton 	New Jersey	city	2012	85058
Clifton 	New Jersey	city	2013	85541
Clifton 	New Jersey	city	2014	86086
Clifton 	New Jersey	city	2015	86334
East Orange 	New Jersey	city	2010	64126
East Orange 	New Jersey	city	2011	64391
East Orange 	New Jersey	city	2012	64329
East Orange 	New Jersey	city	2013	64515
East Orange 	New Jersey	city	2014	64718
East Orange 	New Jersey	city	2015	64949
Elizabeth 	New Jersey	city	2010	125338
Elizabeth 	New Jersey	city	2011	125959
Elizabeth 	New Jersey	city	2012	127014
Elizabeth 	New Jersey	city	2013	128034
Elizabeth 	New Jersey	city	2014	128812
Elizabeth 	New Jersey	city	2015	129007
Hoboken 	New Jersey	city	2010	50095
Hoboken 	New Jersey	city	2011	50966
Hoboken 	New Jersey	city	2012	51818
Hoboken 	New Jersey	city	2013	52672
Hoboken 	New Jersey	city	2014	53173
Hoboken 	New Jersey	city	2015	53635
Jersey City 	New Jersey	city	2010	248623
Jersey City 	New Jersey	city	2011	253983
Jersey City 	New Jersey	city	2012	257884
Jersey City 	New Jersey	city	2013	259729
Jersey City 	New Jersey	city	2014	262327
Jersey City 	New Jersey	city	2015	264290
Newark 	New Jersey	city	2010	277347
Newark 	New Jersey	city	2011	277984
Newark 	New Jersey	city	2012	278414
Newark 	New Jersey	city	2013	279499
Newark 	New Jersey	city	2014	280980
Newark 	New Jersey	city	2015	281944
New Brunswick 	New Jersey	city	2010	55004
New Brunswick 	New Jersey	city	2011	55525
New Brunswick 	New Jersey	city	2012	55814
New Brunswick 	New Jersey	city	2013	56556
New Brunswick 	New Jersey	city	2014	56774
New Brunswick 	New Jersey	city	2015	57035
Passaic 	New Jersey	city	2010	69862
Passaic 	New Jersey	city	2011	70252
Passaic 	New Jersey	city	2012	70219
Passaic 	New Jersey	city	2013	70561
Passaic 	New Jersey	city	2014	70968
Passaic 	New Jersey	city	2015	71085
Paterson 	New Jersey	city	2010	146474
Paterson 	New Jersey	city	2011	145895
Paterson 	New Jersey	city	2012	146715
Paterson 	New Jersey	city	2013	147122
Paterson 	New Jersey	city	2014	147490
Paterson 	New Jersey	city	2015	147754
Perth Amboy 	New Jersey	city	2010	50948
Perth Amboy 	New Jersey	city	2011	51283
Perth Amboy 	New Jersey	city	2012	51893
Perth Amboy 	New Jersey	city	2013	52321
Perth Amboy 	New Jersey	city	2014	52676
Perth Amboy 	New Jersey	city	2015	52682
Plainfield 	New Jersey	city	2011	50098
Plainfield 	New Jersey	city	2012	50356
Plainfield 	New Jersey	city	2013	50741
Plainfield 	New Jersey	city	2014	50990
Plainfield 	New Jersey	city	2015	51217
Trenton 	New Jersey	city	2010	85006
Trenton 	New Jersey	city	2011	84761
Trenton 	New Jersey	city	2012	84734
Trenton 	New Jersey	city	2013	84831
Trenton 	New Jersey	city	2014	84628
Trenton 	New Jersey	city	2015	84225
Union City 	New Jersey	city	2010	66501
Union City 	New Jersey	city	2011	67704
Union City 	New Jersey	city	2012	68287
Union City 	New Jersey	city	2013	68882
Union City 	New Jersey	city	2014	69233
Union City 	New Jersey	city	2015	69156
Vineland 	New Jersey	city	2010	60796
Vineland 	New Jersey	city	2011	60971
Vineland 	New Jersey	city	2012	60997
Vineland 	New Jersey	city	2013	61020
